sic,bone,mean_deg,p50_deg,p90_deg,count
19,thigh_l,0.625850627819697,0.5902326703071594,0.9797123551368714,3
64,ball_l,0.625585118929545,0.6259639263153076,0.6750076293945313,3
70,calf_r,0.6234871049722036,0.5550209283828735,0.791311526298523,3
8,foot_l,0.6233218411604563,0.49187368154525757,0.9792006373405457,3
82,foot_l,0.6217372417449951,0.5230727791786194,0.7977681756019592,3
23,foot_l,0.6202881634235382,0.5484615564346313,0.9941314935684205,3
45,upperarm_l,0.6198043425877889,0.5307989716529846,0.7622588276863098,3
65,upperarm_l,0.6182592312494913,0.5878738164901733,0.758328127861023,3
1,spine_02,0.6166771650314331,0.5592682957649231,0.697120726108551,3
61,thigh_l,0.6163858970006307,0.5847165584564209,0.7437042236328125,3
68,thigh_l,0.6142851114273071,0.6029898524284363,0.6574575781822205,3
72,foot_l,0.6121679345766703,0.7534162998199463,0.9112897872924804,3
25,hand_r,0.611856202284495,0.6174741983413696,0.6424926519393921,3
53,calf_r,0.6112031042575836,0.6919429898262024,0.705292284488678,3
23,RUpArmTwist_l_01,0.6102415025234222,0.7124550938606262,0.8079098343849183,3
37,thigh_r,0.6098258992036184,0.6170912981033325,0.7653771162033081,3
77,thigh_r,0.6098123788833618,0.6865200400352478,0.7375311255455017,3
21,hand_l,0.6089549859364828,0.5660322904586792,0.681984257698059,3
22,thigh_r,0.6078107158342997,0.6668614149093628,0.8230174779891968,3
34,thigh_l,0.6073074738184611,0.5726414918899536,0.6622098684310913,3
4,RUpArmTwist_r_01,0.6063980162143707,0.6667296290397644,0.8740293860435486,3
83,thigh_r,0.6062726577123007,0.5658121705055237,0.6770825505256652,3
6,calf_r,0.6059355636437734,0.657310426235199,0.6701787829399108,3
64,upperarm_l,0.6049205561478933,0.4997706115245819,0.8052762925624848,3
85,ball_r,0.6044625838597616,0.6264275908470154,0.652683961391449,3
5,hand_l,0.6031448642412821,0.6005058288574219,0.658269739151001,3
84,calf_l,0.6031050880750021,0.55240797996521,0.6867729187011719,3
19,hand_l,0.6024781664212545,0.6521091461181641,0.6759137630462646,3
29,thigh_l,0.6009303828080496,0.580731213092804,0.8025034546852112,3
41,upperarm_r,0.6001822153727213,0.6495691537857056,0.6570749998092651,3
3,spine_02,0.5991089940071106,0.6525598168373108,0.6969675660133362,3
6,lowerarm_l,0.5990118682384491,0.570510745048523,0.7934641599655151,3
23,hand_r,0.5973925789197286,0.5308288335800171,0.6964215517044068,3
29,lowerarm_l,0.596599668264389,0.5124503970146179,0.8461021780967712,3
62,hand_l,0.59599769115448,0.5643194913864136,0.6855785131454468,3
10,hand_r,0.5946537057558695,0.54485023021698,0.6899401903152466,3
